Seconds,Bins,,Counts
"3,079.38",,,
"3,079.73",,,
"3,080.08",,,
"3,080.43",,,
"3,080.82",,,
"3,081.24",,,
"3,081.57",,,
"3,081.94",,,
"3,082.33",,,
"3,082.73",,,
"3,083.08",,,
"3,083.40",,,
"3,083.73",,,
"3,084.10",,,
"3,084.45",,,
"3,084.84",,,
"3,085.21",,,
"3,085.56",,,
"3,085.89",,,
"3,086.26",,,
"3,086.63",,,
"3,087.02",,,
"3,087.39",,,
"3,087.77",,,
"3,088.16",,,
"3,088.63",,,
"3,088.95",,,
"3,089.21",,,
"3,089.90",,,
"3,090.09",,,
"3,090.39",,,
"3,090.76",,,
"3,091.11",,,
"3,091.50",,,
"3,091.92",,,
"3,092.48",,,
"3,092.99",,,
"3,094.64",,,
"3,095.61",,,
"3,095.99",,,
"3,096.40",,,
"3,096.73",,,
"3,097.17",,,
"3,097.61",,,
"3,098.08",,,
"3,098.45",,,
"3,098.84",,,
"3,099.24",,,
"3,099.61",,,
"3,100.05",,,
"3,100.42",,,
"3,100.77",,,
"3,101.16",,,
"3,101.51",,,
"3,101.88",,,
"3,102.26",,,
"3,102.65",,,
"3,103.05",,,
"3,103.46",,,
"3,103.79",,,
"3,104.18",,,
"3,104.60",,,
"3,105.04",,,
"3,105.46",,,
"3,105.85",,,
"3,106.18",,,
"3,106.60",,,
"3,106.97",,,
"3,107.34",,,
"3,107.76",,,
"3,108.15",,,
"3,108.48",,,
"3,108.87",,,
"3,109.29",,,
"3,109.73",,,
"3,110.22",,,
"3,110.61",,,
"3,110.96",,,
"3,111.38",,,
"3,111.82",,,
"3,112.26",,,
"3,112.61",,,
"3,113.08",,,
"3,113.49",,,
"3,115.07",,,
"3,115.35",,,
"3,115.75",,,
"3,116.16",,,
"3,116.56",,,
"3,116.95",,,
"3,117.30",,,
"3,118.02",,,
"3,118.44",,,
"3,118.86",,,
"3,119.32",,,
"3,119.72",,,
"3,120.11",,,
"3,120.79",,,
"3,121.37",,,
"3,121.90",,,
"3,122.34",,,
"3,122.74",,,
"3,123.50",,,
"3,123.83",,,
"3,124.20",,,
"3,124.62",,,
"3,125.06",,,
"3,125.43",,,
"3,125.82",,,
"3,126.24",,,
"3,126.64",,,
"3,127.08",,,
"3,127.47",,,
"3,127.89",,,
"3,128.31",,,
"3,128.70",,,
"3,129.12",,,
"3,129.52",,,
"3,129.96",,,
"3,130.40",,,
"3,130.89",,,
"3,131.26",,,
"3,131.70",,,
"3,132.12",,,
"3,132.53",,,
"3,132.98",,,
"3,133.42",,,
"3,133.86",,,
"3,134.30",,,
"3,134.79",,,
"3,135.18",,,
"3,135.53",,,
"3,135.99",,,
"3,136.39",,,
"3,136.85",,,
"3,137.25",,,
"3,137.71",,,
"3,138.22",,,
"3,138.64",,,
"3,139.04",,,
"3,139.48",,,
"3,139.90",,,
"3,140.29",,,
"3,140.75",,,
"3,141.20",,,
"3,141.66",,,
"3,142.10",,,
"3,142.54",,,
"3,142.98",,,
"3,143.38",,,
"3,143.87",,,
"3,144.28",,,
"3,144.77",,,
"3,146.47",,,
"3,146.86",,,
"3,147.30",,,
"3,147.77",,,
"3,148.21",,,
"3,149.14",,,
"3,149.51",,,
"3,149.88",,,
"3,150.30",,,
"3,151.99",,,
"3,152.39",,,
"3,152.83",,,
"3,153.32",,,
"3,154.11",,,
"3,154.45",,,
"3,154.87",,,
"3,155.27",,,
"3,155.68",,,
"3,156.13",,,
"3,156.52",,,
"3,156.96",,,
"3,157.40",,,
"3,157.80",,,
"3,158.22",,,
"3,158.68",,,
"3,159.14",,,
"3,159.63",,,
"3,160.10",,,
"3,160.54",,,
"3,161.00",,,
"3,161.47",,,
"3,161.91",,,
"3,162.63",,,
"3,163.00",,,
"3,163.77",,,
"3,164.14",,,
"3,164.55",,,
"3,165.00",,,
"3,165.48",,,
"3,165.90",,,
"3,166.39",,,
"3,166.85",,,
"3,167.32",,,
"3,167.69",,,
"3,168.13",,,
"3,168.60",,,
"3,169.01",,,
"3,169.41",,,
"3,169.83",,,
"3,170.27",,,
"3,170.68",,,
"3,171.17",,,
"3,172.22",,,
"3,172.59",,,
"3,173.01",,,
"3,173.42",,,
"3,173.82",,,
"3,174.31",,,
"3,174.70",,,
"3,175.14",,,
"3,175.61",,,
"3,176.00",,,
"3,176.47",,,
"3,177.12",,,
"3,177.88",,,
"3,178.30",,,
"3,178.74",,,
"3,179.23",,,
"3,180.46",,,
"3,180.83",,,
"3,181.20",,,
"3,181.62",,,
"3,182.04",,,
"3,182.60",,,
"3,182.97",,,
"3,183.50",,,
"3,183.94",,,
"3,184.55",,,
"3,184.99",,,
"3,185.48",,,
"3,185.87",,,
"3,186.34",,,
"3,187.19",,,
"3,187.64",,,
"3,188.12",,,
"3,188.59",,,
"3,189.01",,,
"3,189.56",,,
"3,189.93",,,
"3,190.44",,,
"3,191.30",,,
"3,191.70",,,
"3,192.47",,,
"3,192.86",,,
"3,193.49",,,
"3,193.86",,,
"3,194.37",,,
"3,195.55",,,
"3,195.97",,,
"3,197.02",,,
"3,197.41",,,
"3,198.27",,,
"3,198.62",,,
"3,199.11",,,
"3,199.62",,,
"3,200.06",,,
"3,202.03",,,
"3,202.47",,,
"3,203.29",,,
"3,203.66",,,
"3,204.10",,,
"3,204.66",,,
"3,205.10",,,
"3,206.00",,,
"3,206.49",,,
"3,207.53",,,
"3,208.02",,,
"3,208.56",,,
"3,208.93",,,
"3,209.46",,,
"3,209.86",,,
"3,212.16",,,
"3,212.53",,,
"3,212.95",,,
"3,213.60",,,
"3,213.99",,,
"3,214.50",,,
"3,215.66",,,
"3,216.03",,,
"3,216.52",,,
"3,217.59",,,
"3,217.94",,,
"3,218.36",,,
"3,218.77",,,
"3,219.33",,,
"3,219.80",,,
"3,220.24",,,
"3,220.70",,,
"3,222.86",,,
"3,223.77",,,
"3,224.09",,,
"3,224.51",,,
"3,224.97",,,
"3,225.41",,,
"3,228.67",,,
"3,229.01",,,
"3,229.52",,,
"3,229.92",,,
"3,230.34",,,
"3,230.87",,,
"3,231.50",,,
"3,231.92",,,
"3,232.38",,,
"3,233.12",,,
"3,233.52",,,
"3,233.98",,,
"3,234.47",,,
"3,239.53",,,
"3,240.00",,,
"3,241.16",,,
"3,241.67",,,
"3,242.25",,,
"3,242.55",,,
"3,243.04",,,
"3,243.50",,,
"3,243.94",,,
"3,244.38",,,
"3,244.80",,,
"3,245.31",,,
"3,245.73",,,
"3,246.54",,,
"3,247.03",,,
"3,248.19",,,
"3,248.66",,,
"3,249.19",,,
"3,250.40",,,
"3,250.89",,,
"3,251.40",,,
"3,251.75",,,
"3,252.21",,,
"3,252.65",,,
"3,253.16",,,
"3,253.56",,,
"3,254.37",,,
"3,254.76",,,
"3,255.16",,,
"3,255.58",,,
"3,256.06",,,
"3,258.13",,,
"3,259.08",,,
"3,259.45",,,
"3,261.68",,,
"3,261.94",,,
"3,262.24",,,
"3,262.64",,,
"3,263.03",,,
"3,263.47",,,
"3,263.91",,,
"3,264.35",,,
"3,264.84",,,
"3,265.33",,,
"3,265.77",,,
"3,266.21",,,
"3,266.70",,,
"3,267.60",,,
"3,268.12",,,
"3,268.44",,,
"3,268.86",,,
"3,269.25",,,
"3,269.69",,,
"3,270.16",,,
"3,270.53",,,
"3,271.04",,,
"3,271.55",,,
"3,272.02",,,
"3,272.41",,,
"3,272.97",,,
"3,273.41",,,
"3,273.90",,,
"3,274.39",,,
"3,274.83",,,
"3,275.29",,,
"3,276.80",,,
"3,277.19",,,
"3,277.64",,,
"3,277.98",,,
"3,278.38",,,
"3,278.87",,,
"3,279.38",,,
"3,279.84",,,
"3,280.33",,,
"3,280.70",,,
"3,281.17",,,
"3,281.54",,,
"3,282.05",,,
"3,282.54",,,
"3,283.39",,,
"3,284.11",,,
"3,284.51",,,
"3,286.53",,,
"3,287.02",,,
"3,289.55",,,
"3,294.19",,,
"3,296.14",,,
"3,298.00",,,
"3,299.46",,,
"3,299.58",,,
"3,299.81",,,
"3,301.62",,,
"3,301.69",,,
"3,301.97",,,
"3,302.37",,,
"3,302.83",,,
"3,303.04",,,
"3,306.68",,,
"3,308.40",,,
"3,308.73",,,
"3,309.15",,,
"3,310.65",,,
"3,310.91",,,
"3,311.19",,,
"3,311.56",,,
"3,311.98",,,
"3,312.35",,,
"3,312.81",,,
"3,313.19",,,
"3,313.53",,,
"3,313.93",,,
"3,314.30",,,
"3,314.63",,,
"3,315.02",,,
"3,315.46",,,
"3,315.88",,,
"3,316.30",,,
"3,316.74",,,
"3,317.18",,,
"3,317.62",,,
"3,318.02",,,
"3,318.41",,,
"3,318.85",,,
"3,319.27",,,
"3,319.90",,,
"3,320.31",,,
"3,320.80",,,
"3,321.22",,,
"3,322.06",,,
"3,322.45",,,
"3,322.96",,,
"3,323.36",,,
"3,323.75",,,
"3,324.17",,,
"3,324.56",,,
"3,324.93",,,
"3,325.33",,,
"3,325.77",,,
"3,326.17",,,
"3,326.65",,,
"3,327.09",,,
"3,329.14",,,
"3,329.44",,,
"3,329.88",,,
"3,330.28",,,
"3,330.79",,,
"3,331.20",,,
"3,331.62",,,
"3,332.04",,,
"3,332.46",,,
"3,334.43",,,
"3,336.03",,,
"3,336.41",,,
"3,336.87",,,
"3,337.29",,,
"3,337.61",,,
"3,338.10",,,
"3,345.23",,,
"3,345.58",,,
"3,345.95",,,
"3,346.55",,,
"3,346.90",,,
"3,347.44",,,
"3,347.90",,,
"3,349.25",,,
"3,349.52",,,
"3,349.92",,,
"3,350.27",,,
"3,350.66",,,
"3,351.13",,,
"3,351.48",,,
"3,353.26",,,
"3,353.61",,,
"3,356.03",,,
"3,358.30",,,
"3,358.60",,,
"3,359.07",,,
"3,359.46",,,
"3,359.95",,,
"3,361.58",,,
"3,361.99",,,
"3,362.39",,,
"3,362.85",,,
"3,364.22",,,
"3,364.50",,,
"3,364.87",,,
"3,365.24",,,
"3,365.62",,,
"3,366.03",,,
"3,366.61",,,
"3,366.99",,,
"3,367.43",,,
"3,367.87",,,
"3,368.66",,,
"3,369.03",,,
"3,369.49",,,
"3,370.00",,,
"3,370.47",,,
"3,370.84",,,
"3,371.37",,,
"3,371.93",,,
"3,371.98",,,
"3,372.30",,,
"3,372.70",,,
"3,373.12",,,
"3,374.28",,,
"3,374.58",,,
"3,375.04",,,
"3,375.37",,,
"3,375.83",,,
"3,376.18",,,
"3,376.55",,,
"3,376.99",,,
"3,377.39",,,
"3,377.74",,,
"3,378.11",,,
"3,378.48",,,
"3,379.25",,,
"3,379.32",,,
"3,379.69",,,
"3,380.15",,,
"3,380.45",,,
"3,380.87",,,
"3,381.22",,,
"3,381.68",,,
"3,383.03",,,
"3,383.36",,,
"3,383.80",,,
"3,384.22",,,
"3,385.93",,,
"3,386.44",,,
"3,386.89",,,
"3,387.63",,,
"3,388.44",,,
"3,389.35",,,
"3,389.63",,,
"3,390.02",,,
"3,390.39",,,
"3,390.83",,,
"3,391.23",,,
"3,391.67",,,
"3,392.85",,,
"3,394.53",,,
"3,394.97",,,
"3,395.80",,,
"3,396.41",,,
"3,396.75",,,
"3,397.20",,,
"3,397.52",,,
"3,397.94",,,
"3,398.26",,,
"3,398.73",,,
"3,399.54",,,
"3,399.98",,,
"3,400.35",,,
"3,400.70",,,
"3,401.10",,,
"3,401.51",,,
"3,401.96",,,
"3,402.33",,,
"3,402.75",,,
"3,403.35",,,
"3,403.63",,,
"3,404.07",,,
"3,404.97",,,
"3,405.21",,,
"3,405.62",,,
"3,406.51",,,
"3,406.90",,,
"3,407.30",,,
"3,407.83",,,
"3,408.32",,,
"3,410.13",,,
"3,416.86",,,
"3,417.35",,,
"3,417.72",,,
"3,420.37",,,
"3,420.65",,,
"3,424.50",,,
"3,424.87",,,
"3,425.36",,,
"3,425.78",,,
"3,426.59",,,
"3,426.85",,,
"3,427.22",,,
"3,427.61",,,
"3,427.96",,,
"3,428.36",,,
"3,428.73",,,
"3,429.15",,,
"3,429.52",,,
"3,429.94",,,
"3,430.31",,,
"3,430.75",,,
"3,431.14",,,
"3,431.61",,,
"3,433.56",,,
"3,435.37",,,
"3,435.81",,,
"3,436.16",,,
"3,436.55",,,
"3,437.46",,,
"3,437.92",,,
"3,439.41",,,
"3,439.78",,,
"3,440.15",,,
"3,440.59",,,
"3,440.94",,,
"3,441.36",,,
"3,441.80",,,
"3,442.22",,,
"3,443.10",,,
"3,443.50",,,
"3,443.84",,,
"3,444.22",,,
"3,444.63",,,
"3,445.05",,,
"3,445.47",,,
"3,445.96",,,
"3,446.33",,,
"3,446.72",,,
"3,447.19",,,
"3,447.61",,,
"3,448.02",,,
"3,448.49",,,
"3,448.91",,,
"3,449.28",,,
"3,449.74",,,
"3,450.11",,,
"3,450.55",,,
"3,450.97",,,
"3,451.76",,,
"3,452.18",,,
"3,452.55",,,
"3,453.25",,,
"3,453.71",,,
"3,457.52",,,
"3,457.80",,,
"3,458.19",,,
"3,458.59",,,
"3,458.96",,,
"3,459.36",,,
"3,459.82",,,
"3,460.21",,,
"3,460.75",,,
"3,461.38",,,
"3,461.72",,,
"3,462.21",,,
"3,462.65",,,
"3,463.07",,,
"3,463.77",,,
"3,464.19",,,
"3,464.60",,,
"3,464.97",,,
"3,465.46",,,
"3,466.21",,,
"3,466.62",,,
"3,467.04",,,
"3,467.99",,,
"3,468.43",,,
"3,471.59",,,
"3,471.87",,,
"3,472.29",,,
"3,472.64",,,
"3,473.08",,,
"3,473.52",,,
"3,474.03",,,
"3,475.75",,,
"3,476.05",,,
"3,476.49",,,
"3,476.93",,,
"3,477.68",,,
"3,478.02",,,
"3,478.49",,,
"3,478.86",,,
"3,479.28",,,
"3,479.70",,,
"3,480.16",,,
"3,481.11",,,
"3,481.51",,,
"3,481.97",,,
"3,482.39",,,
"3,483.39",,,
"3,483.76",,,
"3,484.32",,,
"3,484.76",,,
"3,485.22",,,
"3,485.62",,,
"3,486.10",,,
"3,486.50",,,
"3,486.94",,,
"3,487.38",,,
"3,487.82",,,
"3,488.29",,,
"3,489.91",,,
"3,490.35",,,
"3,490.73",,,
"3,491.14",,,
"3,492.00",,,
"3,492.40",,,
"3,492.88",,,
"3,493.40",,,
"3,494.39",,,
"3,495.09",,,
"3,495.46",,,
"3,496.41",,,
"3,496.83",,,
"3,497.20",,,
"3,501.89",,,
"3,502.61",,,
"3,503.06",,,
"3,503.54",,,
"3,503.84",,,
"3,504.33",,,
"3,504.80",,,
"3,505.31",,,
"3,505.82",,,
"3,506.28",,,
"3,506.77",,,
"3,507.33",,,
"3,510.58",,,
"3,510.93",,,
"3,512.20",,,
"3,512.69",,,
"3,513.13",,,
"3,513.76",,,
"3,515.99",,,
"3,516.31",,,
"3,516.76",,,
"3,517.15",,,
"3,517.78",,,
"3,518.24",,,
"3,518.87",,,
"3,519.31",,,
"3,519.89",,,
"3,520.40",,,
"3,520.93",,,
"3,528.13",,,
"3,528.67",,,
"3,529.02",,,
"3,529.43",,,
"3,529.78",,,
"3,530.29",,,
"3,530.62",,,
"3,531.13",,,
"3,531.59",,,
"3,534.61",,,
"3,534.96",,,
"3,535.45",,,
"3,535.87",,,
"3,536.24",,,
"3,536.79",,,
"3,539.95",,,
"3,540.35",,,
"3,542.27",,,
"3,545.48",,,
"3,547.68",,,
"3,557.41",,,
"3,557.95",,,
"3,558.27",,,
"3,559.11",,,
"3,559.41",,,
"3,559.87",,,
"3,560.25",,,
"3,560.97",,,
"3,561.29",,,
"3,561.73",,,
"3,562.13",,,
"3,562.61",,,
"3,562.96",,,
"3,563.57",,,
"3,563.89",,,
"3,564.31",,,
"3,564.87",,,
"3,565.26",,,
"3,565.66",,,
"3,566.05",,,
"3,566.47",,,
"3,566.96",,,
"3,567.35",,,
"3,567.98",,,
"3,568.40",,,
"3,568.79",,,
"3,569.16",,,
"3,569.58",,,
"3,570.00",,,
"3,570.49",,,
"3,570.93",,,
"3,572.37",,,
"3,572.81",,,
"3,573.18",,,
"3,573.57",,,
"3,574.04",,,
"3,574.36",,,
"3,574.87",,,
"3,575.34",,,
"3,575.73",,,
"3,576.22",,,
"3,576.64",,,
"3,577.59",,,
"3,577.99",,,
"3,578.33",,,
"3,578.78",,,
"3,579.24",,,
"3,579.63",,,
"3,580.10",,,
"3,580.56",,,
"3,581.38",,,
"3,581.91",,,
"3,582.33",,,
"3,582.75",,,
"3,583.61",,,
"3,588.44",,,
"3,588.85",,,
"3,589.27",,,
"3,589.74",,,
"3,590.73",,,
"3,591.17",,,
"3,591.66",,,
"3,592.01",,,
"3,592.50",,,
"3,592.89",,,
"3,593.26",,,
"3,593.73",,,
"3,594.17",,,
"3,597.68",,,
"3,598.02",,,
"3,598.44",,,
"3,598.81",,,
"3,599.21",,,
"3,599.65",,,
"3,600.07",,,
"3,600.49",,,
"3,600.95",,,
"3,601.30",,,
"3,601.76",,,
"3,602.16",,,
"3,602.60",,,
"3,602.99",,,
"3,603.46",,,
"3,603.97",,,
"3,604.43",,,
"3,605.13",,,
"3,605.50",,,
"3,606.01",,,
"3,606.66",,,
"3,607.08",,,
"3,610.35",,,
"3,610.54",,,
"3,616.02",,,
"3,617.48",,,
"3,619.04",,,
"3,619.22",,,
"3,620.43",,,
"3,627.75",,,
"3,628.16",,,
"3,628.72",,,
"3,629.12",,,
"3,630.88",,,
"3,631.35",,,
"3,633.53",,,
"3,634.97",,,
"3,636.06",,,
"3,638.82",,,
"3,639.33",,,
"3,640.29",,,
"3,640.52",,,
"3,643.21",,,
"3,643.54",,,
"3,643.91",,,
"3,644.16",,,
"3,644.49",,,
"3,644.86",,,
"3,645.23",,,
"3,645.63",,,
"3,646.04",,,
"3,646.44",,,
"3,646.90",,,
"3,647.90",,,
"3,648.16",,,
"3,648.55",,,
"3,648.88",,,
"3,649.27",,,
"3,649.62",,,
"3,649.99",,,
"3,650.46",,,
"3,651.11",,,
"3,651.29",,,
"3,651.66",,,
"3,652.36",,,
"3,652.59",,,
"3,652.99",,,
"3,653.50",,,
"3,653.71",,,
"3,654.01",,,
"3,654.75",,,
"3,655.05",,,
"3,655.47",,,
"3,655.89",,,
"3,656.21",,,
"3,656.66",,,
"3,656.98",,,
"3,657.51",,,
"3,657.93",,,
"3,658.12",,,
"3,658.49",,,
"3,659.00",,,
"3,659.37",,,
"3,659.70",,,
"3,660.21",,,
"3,661.11",,,
"3,661.55",,,
"3,661.95",,,
"3,662.41",,,
"3,663.60",,,
"3,664.69",,,
"3,666.34",,,
"3,666.73",,,
"3,667.64",,,
"3,668.40",,,
"3,668.57",,,
"3,668.80",,,
"3,669.22",,,
"3,669.66",,,
"3,673.68",,,
"3,674.23",,,
"3,674.56",,,
"3,674.98",,,
"3,675.32",,,
"3,675.79",,,
"3,676.14",,,
"3,676.60",,,
"3,676.97",,,
"3,677.39",,,
"3,678.02",,,
"3,678.46",,,
"3,679.04",,,
"3,679.43",,,
"3,680.32",,,
"3,681.78",,,
"3,682.31",,,
"3,682.71",,,
"3,689.65",,,
"3,689.98",,,
"3,690.30",,,
"3,690.70",,,
"3,691.07",,,
"3,691.51",,,
"3,691.88",,,
"3,692.46",,,
"3,692.81",,,
"3,693.25",,,
"3,694.78",,,
"3,695.08",,,
"3,695.85",,,
"3,696.20",,,
"3,696.52",,,
"3,696.94",,,
"3,697.34",,,
"3,697.71",,,
"3,698.08",,,
"3,698.47",,,
"3,698.94",,,
"3,700.38",,,
"3,701.28",,,
"3,701.61",,,
"3,702.05",,,
"3,702.40",,,
"3,702.82",,,
"3,704.00",,,
"3,704.37",,,
"3,704.72",,,
"3,705.12",,,
"3,705.51",,,
"3,705.90",,,
"3,706.32",,,
"3,706.74",,,
"3,707.04",,,
"3,707.51",,,
"3,707.90",,,
"3,708.32",,,
"3,709.16",,,
"3,709.50",,,
"3,710.01",,,
"3,710.32",,,
"3,710.69",,,
"3,711.13",,,
"3,711.57",,,
"3,711.97",,,
"3,712.36",,,
"3,712.87",,,
"3,713.34",,,
"3,713.75",,,
"3,714.17",,,
"3,714.59",,,
"3,715.08",,,
"3,716.26",,,
"3,716.73",,,
"3,717.17",,,
"3,717.77",,,
"3,718.23",,,
"3,719.02",,,
"3,719.37",,,
"3,719.74",,,
"3,720.21",,,
"3,720.84",,,
"3,721.25",,,
"3,721.95",,,
"3,722.32",,,
"3,724.83",,,
"3,725.15",,,
"3,725.57",,,
"3,726.25",,,
"3,726.55",,,
"3,726.92",,,
"3,727.38",,,
"3,727.78",,,
"3,728.17",,,
"3,730.29",,,
"3,730.70",,,
"3,731.10",,,
"3,731.49",,,
"3,731.70",,,
"3,732.05",,,
"3,732.45",,,
"3,732.86",,,
"3,733.35",,,
"3,733.72",,,
"3,734.12",,,
"3,734.49",,,
"3,735.00",,,
"3,735.46",,,
"3,735.79",,,
"3,736.23",,,
"3,736.60",,,
"3,737.07",,,
"3,738.18",,,
"3,739.30",,,
"3,739.76",,,
"3,740.08",,,
"3,740.50",,,
"3,740.90",,,
"3,741.34",,,
"3,741.80",,,
"3,742.22",,,
"3,742.55",,,
"3,742.99",,,
"3,743.38",,,
"3,743.82",,,
"3,744.31",,,
"3,745.94",,,
"3,746.03",,,
"3,748.42",,,
"3,748.79",,,
"3,749.26",,,
"3,749.63",,,
"3,750.00",,,
"3,750.65",,,
"3,751.79",,,
"3,752.16",,,
"3,752.58",,,
"3,755.43",,,
"3,755.78",,,
"3,756.13",,,
"3,756.66",,,
"3,757.06",,,
"3,757.71",,,
"3,757.99",,,
"3,758.52",,,
"3,759.12",,,
"3,759.52",,,
"3,759.94",,,
"3,760.43",,,
"3,760.68",,,
"3,760.80",,,
"3,761.03",,,
"3,761.54",,,
"3,761.86",,,
"3,762.38",,,
"3,762.68",,,
"3,763.00",,,
"3,763.42",,,
"3,763.77",,,
"3,764.19",,,
"3,764.60",,,
"3,764.95",,,
"3,765.37",,,
"3,766.00",,,
"3,766.09",,,
"3,766.35",,,
"3,766.72",,,
"3,767.30",,,
"3,767.58",,,
"3,767.97",,,
"3,768.39",,,
"3,768.71",,,
"3,769.09",,,
"3,769.48",,,
"3,769.95",,,
"3,770.29",,,
"3,770.64",,,
"3,771.08",,,
"3,771.48",,,
"3,771.87",,,
"3,772.29",,,
"3,772.71",,,
"3,773.13",,,
"3,773.52",,,
"3,773.94",,,
"3,774.33",,,
"3,774.80",,,
"3,775.22",,,
"3,775.66",,,
"3,776.38",,,
"3,776.66",,,
"3,777.33",,,
"3,777.68",,,
"3,778.05",,,
"3,778.63",,,
"3,778.93",,,
"3,779.40",,,
"3,779.81",,,
"3,780.39",,,
"3,780.49",,,
"3,780.72",,,
"3,781.21",,,
"3,781.56",,,
"3,781.65",,,
"3,781.88",,,
"3,782.30",,,
"3,782.86",,,
"3,782.95",,,
"3,783.16",,,
"3,783.55",,,
"3,783.97",,,
"3,784.39",,,
"3,785.04",,,
"3,785.15",,,
"3,785.50",,,
"3,785.94",,,
"3,786.45",,,
"3,786.76",,,
"3,787.17",,,
"3,787.57",,,
"3,787.99",,,
"3,788.38",,,
"3,788.82",,,
"3,789.19",,,
"3,789.57",,,
"3,790.05",,,
"3,790.54",,,
"3,791.03",,,
"3,791.47",,,
"3,791.96",,,
"3,792.49",,,
"3,792.91",,,
"3,793.70",,,
"3,794.54",,,
"3,794.95",,,
"3,795.44",,,
"3,795.95",,,
"3,796.44",,,
"3,798.11",,,
"3,798.55",,,
"3,798.92",,,
"3,799.48",,,
"3,799.92",,,
"3,802.55",,,
"3,802.94",,,
"3,803.41",,,
"3,803.96",,,
"3,804.80",,,
"3,805.12",,,
"3,806.70",,,
"3,807.07",,,
"3,807.45",,,
"3,807.84",,,
"3,808.21",,,
"3,808.61",,,
"3,809.07",,,
"3,809.79",,,
"3,810.21",,,
"3,810.72",,,
"3,811.07",,,
"3,812.00",,,
"3,812.35",,,
"3,812.81",,,
"3,813.23",,,
"3,813.60",,,
"3,814.06",,,
"3,814.50",,,
"3,814.90",,,
"3,815.39",,,
"3,815.90",,,
"3,816.25",,,
"3,816.85",,,
"3,817.24",,,
"3,817.78",,,
"3,820.40",,,
"3,820.96",,,
"3,821.33",,,
"3,822.38",,,
"3,822.86",,,
"3,823.42",,,
"3,823.77",,,
"3,824.23",,,
"3,824.70",,,
"3,825.30",,,
"3,825.70",,,
"3,826.67",,,
"3,827.07",,,
"3,827.53",,,
"3,828.04",,,
"3,829.11",,,
"3,829.57",,,
"3,830.20",,,
"3,830.57",,,
"3,831.73",,,
"3,832.11",,,
"3,832.94",,,
"3,834.22",,,
"3,834.68",,,
"3,835.66",,,
"3,836.03",,,
"3,837.07",,,
"3,837.77",,,
"3,838.14",,,
"3,838.96",,,
"3,839.33",,,
"3,840.26",,,
"3,840.60",,,
"3,841.14",,,
"3,841.51",,,
"3,841.95",,,
"3,842.48",,,
"3,843.13",,,
"3,843.48",,,
"3,843.92",,,
"3,844.39",,,
"3,844.88",,,
"3,845.41",,,
"3,845.97",,,
"3,846.43",,,
"3,846.92",,,
"3,848.59",,,
"3,849.54",,,
"3,849.96",,,
"3,850.43",,,
"3,850.89",,,
"3,851.31",,,
"3,851.80",,,
"3,852.26",,,
"3,853.05",,,
"3,853.42",,,
"3,853.89",,,
"3,854.44",,,
"3,854.91",,,
"3,856.00",,,
"3,856.46",,,
"3,856.93",,,
"3,857.35",,,
"3,857.76",,,
"3,858.23",,,
"3,858.65",,,
"3,859.13",,,
"3,860.22",,,
"3,860.62",,,
"3,861.04",,,
"3,861.48",,,
"3,862.01",,,
"3,862.34",,,
"3,863.13",,,
"3,863.50",,,
"3,863.99",,,
"3,864.45",,,
"3,865.38",,,
"3,865.80",,,
"3,866.24",,,
"3,866.68",,,
"3,867.12",,,
"3,867.61",,,
"3,868.49",,,
"3,868.91",,,
"3,869.30",,,
"3,869.72",,,
"3,870.19",,,
"3,870.60",,,
"3,871.05",,,
"3,871.51",,,
"3,872.02",,,
"3,872.46",,,
"3,873.04",,,
"3,873.46",,,
"3,874.02",,,
"3,874.39",,,
"3,874.88",,,
"3,875.32",,,
"3,875.74",,,
"3,876.22",,,
"3,876.62",,,
"3,877.13",,,
"3,877.55",,,
"3,878.10",,,
"3,879.66",,,
"3,879.98",,,
"3,880.43",,,
"3,884.30",,,
"3,884.70",,,
"3,885.23",,,
"3,885.58",,,
"3,886.05",,,
"3,886.51",,,
"3,887.00",,,
"3,890.20",,,
"3,891.46",,,
"3,891.92",,,
"3,892.38",,,
"3,893.43",,,
"3,894.66",,,
"3,895.08",,,
"3,895.84",,,
"3,896.19",,,
"3,897.17",,,
"3,897.52",,,
"3,897.98",,,
"3,898.49",,,
"3,898.82",,,
"3,899.37",,,
"3,899.86",,,
"3,901.70",,,
"3,902.09",,,
"3,902.60",,,
"3,902.97",,,
"3,903.46",,,
"3,903.92",,,
"3,904.44",,,
"3,908.03",,,
"3,908.66",,,
"3,908.99",,,
"3,909.43",,,
"3,910.05",,,
"3,910.52",,,
"3,911.40",,,
"3,911.75",,,
"3,912.19",,,
"3,912.72",,,
"3,913.21",,,
"3,913.58",,,
"3,914.09",,,
"3,914.51",,,
"3,915.33",,,
"3,915.72",,,
"3,916.21",,,
"3,916.65",,,
"3,917.42",,,
"3,917.86",,,
"3,918.74",,,
"3,919.39",,,
"3,919.76",,,
"3,920.67",,,
"3,921.06",,,
"3,921.99",,,
"3,922.36",,,
"3,922.94",,,
"3,923.36",,,
"3,924.08",,,
"3,925.01",,,
"3,925.77",,,
"3,927.38",,,
"3,928.17",,,
"3,928.49",,,
"3,929.00",,,
"3,929.47",,,
"3,931.67",,,
"3,944.81",,,
"3,951.34",,,
"3,954.57",,,
"3,955.10",,,
"3,960.21",,,
"3,960.91",,,
"3,961.93",,,
"3,963.23",,,
"3,964.67",,,
"3,965.06",,,
"3,965.67",,,
"3,965.95",,,
"3,966.32",,,
"3,966.76",,,
